Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Age,Gender,Annual_Income,Signup_Date,Years_as_Customer,Num_of_Purchases,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Email_Opt_In,Promotion_Response,First_Purchase_Date,Last_Purchase_Date,Marketing_Channel,Signup_Date,First_Purchase_Date,Last_Purchase_Date,Num_of_Returns,Num_of_Support_Contacts,Email_Opt_In,Promotion_Response,Marketing_Channel,Total_Spend
454,CA-2017-147277,20-10-17,24-10-17,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,53,Female,37941,28-05-14,3.5,12,0,2,9,No,0.644399474,08-07-14,12-11-17,Search,08-07-14,07-08-14,11-12-17,29,1,1,1,Referral,3644.978
455,CA-2017-147277,20-10-17,24-10-17,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408,53,Female,37941,28-05-14,3.5,12,0,2,9,No,0.644399474,08-07-14,12-11-17,Search,08-07-14,07-08-14,11-12-17,16,1,1,0,Referral,3644.978
456,CA-2016-100153,13-12-16,17-12-16,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132,61,Female,25000,27-09-14,3.1,17,0,1,10,No,0.595432549,01-11-14,02-11-17,Email,12-12-13,11-01-14,09-11-17,16,1,1,1,Social Media,3918.966
457,US-2014-110674,12-02-14,18-02-14,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,56,Female,54186,25-11-13,3.1,22,1,4,9,Yes,0.431954171,12-02-14,15-01-17,Social,10-01-14,09-02-14,15-01-17,16,0,1,0,Email,14142.334
458,US-2016-157945,26-09-16,01-10-16,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,55,Female,69277,02-12-13,3.9,14,1,2,9,Yes,0.600467225,11-02-14,12-10-17,Email,03-10-14,02-11-14,10-12-17,16,2,1,0,Search Engine,8322.826
459,US-2016-157945,26-09-16,01-10-16,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,2,0.2,3.348,55,Female,69277,02-12-13,3.9,14,1,2,9,Yes,0.600467225,11-02-14,12-10-17,Email,03-10-14,02-11-14,10-12-17,16,1,1,1,Search Engine,8322.826
460,CA-2015-109638,15-12-15,22-12-15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0,36.372,56,Male,53046,08-07-14,3.4,14,1,4,7,Yes,0.5036333,09-08-14,01-12-17,Email,09-08-14,08-09-14,12-01-17,16,2,1,1,Referral,7954.998
461,CA-2015-109638,15-12-15,22-12-15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622,56,Male,53046,08-07-14,3.4,14,1,4,7,Yes,0.5036333,09-08-14,01-12-17,Email,09-08-14,08-09-14,12-01-17,16,0,1,0,Referral,7954.998
462,CA-2015-109638,15-12-15,22-12-15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,56,Male,53046,08-07-14,3.4,14,1,4,7,Yes,0.5036333,09-08-14,01-12-17,Email,09-08-14,08-09-14,12-01-17,16,1,1,0,Referral,7954.998
463,CA-2016-109869,22-04-16,29-04-16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068,45,Female,26905,19-09-14,3,12,0,2,9,Yes,0.640177076,10-10-14,01-10-17,Social,10-09-14,10-10-14,10-01-17,16,1,1,1,Social Media,3130.221
464,CA-2016-109869,22-04-16,29-04-16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,45,Female,26905,19-09-14,3,12,0,2,9,Yes,0.640177076,10-10-14,01-10-17,Social,10-09-14,10-10-14,10-01-17,16,1,1,0,Social Media,3130.221
465,CA-2016-109869,22-04-16,29-04-16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889,45,Female,26905,19-09-14,3,12,0,2,9,Yes,0.640177076,10-10-14,01-10-17,Social,10-09-14,10-10-14,10-01-17,16,0,1,1,Social Media,3130.221
466,CA-2016-109869,22-04-16,29-04-16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,45,Female,26905,19-09-14,3,12,0,2,9,Yes,0.640177076,10-10-14,01-10-17,Social,10-09-14,10-10-14,10-01-17,16,0,1,0,Social Media,3130.221
467,CA-2016-109869,22-04-16,29-04-16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,45,Female,26905,19-09-14,3,12,0,2,9,Yes,0.640177076,10-10-14,01-10-17,Social,10-09-14,10-10-14,10-01-17,22,1,1,1,Social Media,3130.221
468,US-2015-101399,17-01-15,24-01-15,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614,33,Female,25000,20-03-14,2.5,8,0,3,8,Yes,0.813443565,03-05-14,23-09-16,Search,03-02-14,05-03-14,23-09-16,22,1,1,1,Email,469.169
469,CA-2017-154907,31-03-17,04-04-17,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,22,3,1,1,Social Media,2881.8128
470,US-2016-100419,16-12-16,20-12-16,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,61,Male,25000,01-11-14,3.1,14,1,3,8,Yes,0.528585819,23-12-14,01-12-17,Direct,23-11-14,23-12-14,18-06-17,22,4,1,1,Social Media,2269.7015
471,CA-2015-154144,20-12-15,24-12-15,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304,37,Male,28199,17-04-14,3.4,11,0,0,10,Yes,0.426374378,27-05-14,23-09-17,Direct,27-04-14,27-05-14,23-09-17,22,4,1,1,Email,2203.778
472,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,2,1,1,Email,3635.594
473,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,3,1,1,Email,3635.594
474,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,1,1,1,Email,3635.594
475,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,3,1,1,Email,3635.594
476,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,4,1,1,Email,3635.594
477,CA-2014-144666,09-11-14,11-11-14,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528,60,Female,26999,09-07-14,3.5,16,1,4,8,Yes,0.405942297,22-08-14,22-12-17,Direct,23-07-14,22-08-14,22-12-17,22,4,1,1,Email,3635.594
478,CA-2016-103891,12-07-16,19-07-16,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182,50,Male,56822,17-02-14,3.9,15,1,5,7,Yes,0.496327088,21-03-14,28-12-17,Email,19-02-14,21-03-14,28-12-17,22,4,1,1,Search Engine,5990.799
479,CA-2016-152632,27-10-16,02-11-16,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296,53,Male,25000,21-12-14,2.5,13,1,3,8,Yes,0.374667196,16-03-15,20-06-17,Direct,14-02-15,16-03-15,20-06-17,22,3,1,1,Referral,1388.682
480,CA-2016-100790,26-06-16,02-07-16,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,46,Female,25000,23-03-14,3.2,9,0,1,10,Yes,0.431339246,05-04-14,21-05-17,Email,04-04-14,04-05-14,21-05-17,22,1,1,1,Email,1507.018
481,CA-2016-100790,26-06-16,02-07-16,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,46,Female,25000,23-03-14,3.2,9,0,1,10,Yes,0.431339246,05-04-14,21-05-17,Email,04-04-14,04-05-14,21-05-17,22,2,1,1,Email,1507.018
482,CA-2014-134677,06-10-14,10-10-14,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089,25,Female,25000,10-12-13,3.9,28,2,8,8,Yes,0.429915417,20-01-14,17-11-17,Email,21-12-13,20-01-14,17-11-17,22,3,1,1,Email,2374.658
483,CA-2014-127691,22-07-14,27-07-14,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688,69,Male,25000,12-06-14,3.4,6,0,2,8,No,0.665163743,22-07-14,13-11-17,Email,22-06-14,22-07-14,13-11-17,22,3,1,1,Search Engine,228.99
484,CA-2014-127691,22-07-14,27-07-14,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,69,Male,25000,12-06-14,3.4,6,0,2,8,No,0.665163743,22-07-14,13-11-17,Email,22-06-14,22-07-14,13-11-17,22,2,1,1,Search Engine,228.99
485,CA-2017-140963,10-06-17,13-06-17,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,72,Female,25000,09-09-14,2.8,11,0,3,8,No,0.649587007,25-09-14,10-06-17,Email,26-08-14,25-09-14,06-10-17,53,0,1,1,Referral,1319.4498
486,CA-2017-140963,10-06-17,13-06-17,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,72,Female,25000,09-09-14,2.8,11,0,3,8,No,0.649587007,25-09-14,10-06-17,Email,26-08-14,25-09-14,06-10-17,53,2,1,1,Referral,1319.4498
487,CA-2017-140963,10-06-17,13-06-17,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,72,Female,25000,09-09-14,2.8,11,0,3,8,No,0.649587007,25-09-14,10-06-17,Email,26-08-14,25-09-14,06-10-17,53,1,1,1,Referral,1319.4498
488,CA-2014-154627,29-10-14,31-10-14,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994,47,Male,25000,10-02-14,3.7,21,2,5,8,No,0.367077751,22-02-14,28-10-17,Social,23-01-14,22-02-14,28-10-17,53,2,1,0,Social Media,4767.3415
489,CA-2014-133753,09-06-14,13-06-14,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994,27,Male,25000,09-04-14,3.7,11,0,2,10,Yes,0.455529586,09-06-14,08-12-17,Social,07-08-14,06-09-14,12-08-17,53,0,1,1,Social Media,1136.592
490,CA-2014-133753,09-06-14,13-06-14,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,27,Male,25000,09-04-14,3.7,11,0,2,10,Yes,0.455529586,09-06-14,08-12-17,Social,07-08-14,06-09-14,12-08-17,53,0,1,0,Social Media,1136.592
491,CA-2014-133753,09-06-14,13-06-14,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,27,Male,25000,09-04-14,3.7,11,0,2,10,Yes,0.455529586,09-06-14,08-12-17,Social,07-08-14,06-09-14,12-08-17,13,3,1,1,Social Media,1136.592
492,CA-2014-113362,14-09-14,19-09-14,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983,47,Female,25000,02-07-14,3.3,5,0,1,10,No,0.492817148,14-09-14,17-10-17,Social,15-08-14,14-09-14,17-10-17,13,1,1,1,Search Engine,629.248
493,CA-2014-113362,14-09-14,19-09-14,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.0922,47,Female,25000,02-07-14,3.3,5,0,1,10,No,0.492817148,14-09-14,17-10-17,Social,15-08-14,14-09-14,17-10-17,13,3,1,1,Search Engine,629.248
494,CA-2016-169166,09-05-16,14-05-16,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572,41,Male,25000,30-06-14,2.3,9,0,0,10,Yes,0.501019847,05-08-14,24-10-16,Direct,08-04-14,08-05-14,24-10-16,13,2,1,1,Email,418.49
495,US-2016-120929,18-03-16,21-03-16,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,67,Male,33608,06-04-15,2.6,12,0,3,9,Yes,0.651897258,12-05-15,25-11-17,Email,13-03-15,12-04-15,25-11-17,13,4,1,1,Referral,3815.478
496,CA-2015-134782,27-12-15,31-12-15,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558,74,Male,25000,02-09-14,3,17,1,5,9,No,0.841446265,05-11-14,04-09-17,Search,11-04-14,11-05-14,03-10-17,13,1,1,1,Referral,3766.382
497,CA-2016-126158,25-07-16,31-07-16,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,56,Female,54186,25-11-13,3.1,22,1,4,9,Yes,0.431954171,12-02-14,15-01-17,Social,10-01-14,09-02-14,15-01-17,13,1,1,1,Email,14142.334
498,CA-2016-126158,25-07-16,31-07-16,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432,56,Female,54186,25-11-13,3.1,22,1,4,9,Yes,0.431954171,12-02-14,15-01-17,Social,10-01-14,09-02-14,15-01-17,13,1,1,1,Email,14142.334
499,CA-2016-126158,25-07-16,31-07-16,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,56,Female,54186,25-11-13,3.1,22,1,4,9,Yes,0.431954171,12-02-14,15-01-17,Social,10-01-14,09-02-14,15-01-17,13,4,1,1,Email,14142.334
500,CA-2016-126158,25-07-16,31-07-16,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869,56,Female,54186,25-11-13,3.1,22,1,4,9,Yes,0.431954171,12-02-14,15-01-17,Social,10-01-14,09-02-14,15-01-17,13,4,1,1,Email,14142.334
501,US-2016-105578,30-05-16,04-06-16,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,50,Male,25000,21-09-15,2.2,13,1,0,10,Yes,0.836112325,26-10-15,01-12-17,Email,26-09-15,26-10-15,24-11-17,13,3,1,1,Referral,2254.285
502,US-2016-105578,30-05-16,04-06-16,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,50,Male,25000,21-09-15,2.2,13,1,0,10,Yes,0.836112325,26-10-15,01-12-17,Email,26-09-15,26-10-15,24-11-17,13,4,1,1,Referral,2254.285
503,US-2016-105578,30-05-16,04-06-16,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,50,Male,25000,21-09-15,2.2,13,1,0,10,Yes,0.836112325,26-10-15,01-12-17,Email,26-09-15,26-10-15,24-11-17,13,1,1,1,Referral,2254.285
504,US-2016-105578,30-05-16,04-06-16,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008,50,Male,25000,21-09-15,2.2,13,1,0,10,Yes,0.836112325,26-10-15,01-12-17,Email,26-09-15,26-10-15,24-11-17,13,2,1,1,Referral,2254.285
505,US-2016-105578,30-05-16,04-06-16,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871,50,Male,25000,21-09-15,2.2,13,1,0,10,Yes,0.836112325,26-10-15,01-12-17,Email,26-09-15,26-10-15,24-11-17,13,2,1,1,Referral,2254.285
506,CA-2017-134978,12-11-17,15-11-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373,53,Female,37941,28-05-14,3.5,12,0,2,9,No,0.644399474,08-07-14,12-11-17,Search,08-07-14,07-08-14,11-12-17,25,1,1,1,Referral,3644.978
507,CA-2015-145352,16-03-15,22-03-15,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0,0.7398,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,25,2,1,1,Referral,8954.02
508,CA-2015-145352,16-03-15,22-03-15,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0,2.1684,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,25,3,1,1,Referral,8954.02
509,CA-2015-145352,16-03-15,22-03-15,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,25,1,1,1,Referral,8954.02
510,CA-2015-145352,16-03-15,22-03-15,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0,3177.475,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,25,4,1,1,Referral,8954.02
511,CA-2017-135307,26-11-17,27-11-17,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416,39,Male,25000,10-08-14,3.3,12,1,0,8,Yes,0.371926862,16-10-14,26-11-17,Email,16-09-14,16-10-14,26-11-17,25,2,1,1,Email,1008.136
512,CA-2017-135307,26-11-17,27-11-17,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0,12.1728,39,Male,25000,10-08-14,3.3,12,1,0,8,Yes,0.371926862,16-10-14,26-11-17,Email,16-09-14,16-10-14,26-11-17,25,1,1,1,Email,1008.136
513,CA-2016-106341,20-10-16,23-10-16,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,45,Female,29356,05-06-14,3.5,16,0,4,9,Yes,0.886453033,26-07-14,08-12-17,Direct,13-05-14,12-06-14,12-08-17,25,1,1,1,Referral,3930.509
